ITEM,MEDICAMENTO,LOCAL_DE_DISPENSACAO,DISTRITAIS,DISTRITAL TANCREDO NEVES,DISTRITAL WILSON PAULO NOAL,FARMÁCIAS DISTRITAIS,MUNICIPAL,POPULAR,UBS,CID,INFORMAÇÕES ADICIONAIS
,CICLOFOSFAMIDA 50 MG (COMPRIMIDO),,,,,,,,,N04.6,Síndrome nefrótica - doença de depósito denso
,CICLOFOSFAMIDA 50 MG (COMPRIMIDO),,,,,,,,,N04.7,Síndrome nefrótica - glomerulonefrite difusa em crescente
,CICLOFOSFAMIDA 50 MG (COMPRIMIDO),,,,,,,,,N04.8,Síndrome nefrótica - outras
,CICLOFOSFAMIDA 50 MG (COMPRIMIDO),,,,,,,,,N04.9,Síndrome nefrótica - não especificada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D59.0,Anemia hemolítica auto-imune causada por droga
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D59.1,Outras anemias hemolíticas auto-imunes
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D60.0,Aplasia pura da série vermelha adquirida eritroblastopenia
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D60.1,Aplasia pura adquirida transitória da série vermelha
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D60.8,Outras aplasias puras adquiridas da série vermelha
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D61.0,Anemia aplástica constitucional
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D61.1,Anemia aplástica causada por drogas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D61.2,Anemia aplástica devido a outros agentes externos
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D61.3,Anemia aplástica idiopática
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,D61.8,Outras anemias aplásticas especificadas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,G70.0,Miastenia grave
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,G70.2,Miastenia congênita e do desenvolvimento
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,H15.0,Esclerito
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,H20.1,Iridociclite crônica
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,H30.2,Ciclite posterior
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,H30.8,Outras inflamações coriorretinianas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,K51.5,Mucosa do proctocolito
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,K51.8,Outras colites ulcerativas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L20.0,Prurigo de Besnier
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L20.8,Outras dermatites atópicas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L40.0,Psoríase vulgar
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L40.1,Psoríase pustulosa generalizada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L40.4,Psoríase gutata
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L40.8,Outras formas de psoríase
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L93.0,Lúpus eritematoso discóide
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M05.0,Síndrome de Felty
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M05.1,Doença reumatóide da respiração (J99.0*)
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M05.2,Vasculite reumatóide
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M07.2,Espondilite psoriásica
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M07.3,Outras artropatias psoriásicas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.0,Artrite reumatóide juvenil
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.1,Espondilita ancilosante juvenil
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.8,Outras artrites juvenis
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M08.9,Artrite juvenil não especificada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M33.0,Dermatomiosite juvenil
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M33.1,Outras dermatomiositas
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,M33.2,Polimiosite
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.0,Síndrome nefrótica - anormalidade glomerular menor
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.1,Síndrome nefrótica - lesões glomerulares focais e segmentares
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.2,Síndrome nefrótica - glomerulonefrite membranosa difusa
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.3,Síndrome nefrótica - glomerulonefrite proliferativa mesangial difusa
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.4,Síndrome nefrótica - glomerulonefrite proliferativa endocapilar difusa
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.5,Síndrome nefrótica - glomerulonefrite mesangiocapilar difusa
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.6,Síndrome nefrótica - doença de depósito denso
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.7,Síndrome nefrótica - glomerulonefrite difusa em crescente
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.8,Síndrome nefrótica - outras
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,N04.9,Síndrome nefrótica - não especificada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,T86.1,Falência ou infecção de transplante de aro
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,T86.2,Falência ou infecção de transplante de coração
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,T86.4,Falência ou infecção por transplante de fígado
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.0,Transplante de aro
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.1,Coração transplantado
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.2,Pulmão transplantado
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.3,Coração e pulmões transplantados
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.4,Figado transplantado
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.5,Pele transplantada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.6,Osso transplantado
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.7,Córnea transplantada
,CICLOSPORINA 25 MG (CÁPSULA),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D59.0,Anemia hemolítica auto-imune causada por droga
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D59.1,Outras anemias hemolíticas auto-imunes
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D60.0,Aplasia pura da série vermelha adquirida eritroblastopenia
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D60.1,Aplasia pura adquirida transitória da série vermelha
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D60.8,Outras aplasias puras adquiridas da série vermelha
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D61.0,Anemia aplástica constitucional
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D61.1,Anemia aplástica causada por drogas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D61.2,Anemia aplástica devido a outros agentes externos
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D61.3,Anemia aplástica idiopática
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,D61.8,Outras anemias aplásticas especificadas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,G70.0,Miastenia grave
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,G70.2,Miastenia congênita e do desenvolvimento
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,H15.0,Esclerito
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,H20.1,Iridociclite crônica
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,H30.2,Ciclite posterior
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,H30.8,Outras inflamações coriorretinianas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,K51.5,Mucosa do proctocolito
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,K51.8,Outras colites ulcerativas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L20.0,Prurigo de Besnier
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L20.8,Outras dermatites atópicas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L40.0,Psoríase vulgar
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L40.1,Psoríase pustulosa generalizada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L40.4,Psoríase gutata
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L40.8,Outras formas de psoríase
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L93.0,Lúpus eritematoso discóide
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M05.0,Síndrome de Felty
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M05.1,Doença reumatóide da respiração (J99.0*)
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M05.2,Vasculite reumatóide
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M07.2,Espondilite psoriásica
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M07.3,Outras artropatias psoriásicas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.0,Artrite reumatóide juvenil
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.1,Espondilita ancilosante juvenil
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.8,Outras artrites juvenis
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M08.9,Artrite juvenil não especificada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M33.0,Dermatomiosite juvenil
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M33.1,Outras dermatomiositas
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,M33.2,Polimiosite
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.0,Síndrome nefrótica - anormalidade glomerular menor
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.1,Síndrome nefrótica - lesões glomerulares focais e segmentares
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.2,Síndrome nefrótica - glomerulonefrite membranosa difusa
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.3,Síndrome nefrótica - glomerulonefrite proliferativa mesangial difusa
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.4,Síndrome nefrótica - glomerulonefrite proliferativa endocapilar difusa
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.5,Síndrome nefrótica - glomerulonefrite mesangiocapilar difusa
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.6,Síndrome nefrótica - doença de depósito denso
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.7,Síndrome nefrótica - glomerulonefrite difusa em crescente
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.8,Síndrome nefrótica - outras
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,N04.9,Síndrome nefrótica - não especificada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,T86.1,Falência ou infecção de transplante de aro
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,T86.2,Falência ou infecção de transplante de coração
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,T86.4,Falência ou infecção por transplante de fígado
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.0,Transplante de aro
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.1,Coração transplantado
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.2,Pulmão transplantado
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.3,Coração e pulmões transplantados
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.4,Figado transplantado
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.5,Pele transplantada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.6,Osso transplantado
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.7,Córnea transplantada
,CICLOSPORINA 50 MG (CÁPSULA),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D59.0,Anemia hemolítica auto-imune causada por droga
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D59.1,Outras anemias hemolíticas auto-imunes
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D60.0,Aplasia pura da série vermelha adquirida eritroblastopenia
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D60.1,Aplasia pura adquirida transitória da série vermelha
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D60.8,Outras aplasias puras adquiridas da série vermelha
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D61.0,Anemia aplástica constitucional
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D61.1,Anemia aplástica causada por drogas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D61.2,Anemia aplástica devido a outros agentes externos
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D61.3,Anemia aplástica idiopática
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,D61.8,Outras anemias aplásticas especificadas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,G70.0,Miastenia grave
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,G70.2,Miastenia congênita e do desenvolvimento
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,H15.0,Esclerito
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,H20.1,Iridociclite crônica
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,H30.2,Ciclite posterior
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,H30.8,Outras inflamações coriorretinianas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,K51.5,Mucosa do proctocolito
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,K51.8,Outras colites ulcerativas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L20.0,Prurigo de Besnier
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L20.8,Outras dermatites atópicas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L40.0,Psoríase vulgar
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L40.1,Psoríase pustulosa generalizada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L40.4,Psoríase gutata
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L40.8,Outras formas de psoríase
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L93.0,Lúpus eritematoso discóide
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M05.0,Síndrome de Felty
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M05.1,Doença reumatóide da respiração (J99.0*)
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M05.2,Vasculite reumatóide
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M07.2,Espondilite psoriásica
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M07.3,Outras artropatias psoriásicas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.0,Artrite reumatóide juvenil
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.1,Espondilita ancilosante juvenil
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.2,Artrite juvenil com início sistêmico
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.3,Poliartrite juvenil (soro-negativa)
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.4,Artrite juvenil pauciarticular
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.8,Outras artrites juvenis
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M08.9,Artrite juvenil não especificada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M33.0,Dermatomiosite juvenil
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M33.1,Outras dermatomiositas
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,M33.2,Polimiosite
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.0,Síndrome nefrótica - anormalidade glomerular menor
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.1,Síndrome nefrótica - lesões glomerulares focais e segmentares
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.2,Síndrome nefrótica - glomerulonefrite membranosa difusa
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.3,Síndrome nefrótica - glomerulonefrite proliferativa mesangial difusa
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.4,Síndrome nefrótica - glomerulonefrite proliferativa endocapilar difusa
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.5,Síndrome nefrótica - glomerulonefrite mesangiocapilar difusa
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.6,Síndrome nefrótica - doença de depósito denso
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.7,Síndrome nefrótica - glomerulonefrite difusa em crescente
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.8,Síndrome nefrótica - outras
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,N04.9,Síndrome nefrótica - não especificada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,T86.1,Falência ou infecção de transplante de aro
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,T86.2,Falência ou infecção de transplante de coração
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,T86.4,Falência ou infecção por transplante de fígado
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.0,Transplante de aro
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.1,Coração transplantado
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.2,Pulmão transplantado
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.3,Coração e pulmões transplantados
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.4,Figado transplantado
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.5,Pele transplantada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.6,Osso transplantado
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.7,Córnea transplantada
,CICLOSPORINA 100 MG (CÁPSULA),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D59.0,Anemia hemolítica auto-imune causada por droga
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D59.1,Outras anemias hemolíticas auto-imunes
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D60.0,Aplasia pura da série vermelha adquirida eritroblastopenia
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D60.1,Aplasia pura adquirida transitória da série vermelha
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D60.8,Outras aplasias puras adquiridas da série vermelha
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D61.0,Anemia aplástica constitucional
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D61.1,Anemia aplástica causada por drogas
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D61.2,Anemia aplástica devido a outros agentes externos
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D61.3,Anemia aplástica idiopática
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,D61.8,Outras anemias aplásticas especificadas
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,G70.0,Miastenia grave
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,G70.2,Miastenia congênita e do desenvolvimento
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,H15.0,Esclerito
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,H20.1,Iridociclite crônica
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,H30.1,Inflamação corrorretiniana disseminada
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,H30.2,Ciclite posterior
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,H30.8,Outras inflamações coriorretinianas
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,K51.0,Enterocolite ulcerativa (crônica)
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,K51.2,Proctite ulcerativa (crônica)
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,K51.3,Retossigmoidite ulcerativa (crônica)
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,K51.5,Mucosa do proctocolito
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,K51.8,Outras colites ulcerativas
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,L20.0,Prurigo de Besnier
,CICLOSPORINA 100 MG/ML SOLUÇÃO ORAL (FRASCO DE 50 ML),,,,,,,,,L20.8,Outras dermatites atópicas
